校区,开课学院,课程代码,课程名称,学号,考试时间,考试地点
仙林,计算机学院,B0300012S,高级语言程序设计,B13120336,2014年02月22日(16:00-17:50),教2-302
仙林,计算机学院,B0300012S,高级语言程序设计,B13120339,2014年02月22日(16:00-17:50),教2-302
仙林,理学院,B0600012S,高等数学B(上),B13120339,2014年02月21日(18:30-20:20),教3-312
仙林,计算机学院,B0300012S,高级语言程序设计,B13120401,2014年02月22日(16:00-17:50),教2-302
仙林,理学院,B0600012S,高等数学B(上),B13120401,2014年02月21日(18:30-20:20),教3-312
仙林,计算机学院,B0300012S,高级语言程序设计,B13120404,2014年02月22日(16:00-17:50),教2-302
仙林,理学院,B0600012S,高等数学B(上),B13120404,2014年02月21日(18:30-20:20),教3-312
仙林,教育科学与技术学院,B3500011S,大学生心理健康,B13120404,2014年02月16日(13:30-15:20),教2-101
仙林,理学院,B0600012S,高等数学B(上),B13120405,2014年02月21日(18:30-20:20),教3-312
仙林,理学院,B0600012S,高等数学B(上),B13120407,2014年02月21日(18:30-20:20),教3-312
仙林,计算机学院,B0300012S,高级语言程序设计,B13120408,2014年02月22日(16:00-17:50),教2-302
仙林,理学院,B0600012S,高等数学B(上),B13120411,2014年02月21日(18:30-20:20),教3-313
仙林,计算机学院,B0300012S,高级语言程序设计,B13120412,2014年02月22日(16:00-17:50),教2-302
仙林,理学院,B0600012S,高等数学B(上),B13120412,2014年02月21日(18:30-20:20),教3-313
仙林,理学院,B0600012S,高等数学B(上),B13120418,2014年02月21日(18:30-20:20),教3-313
仙林,理学院,B0600012S,高等数学B(上),B13120426,2014年02月21日(18:30-20:20),教3-313
仙林,理学院,B0600012S,高等数学B(上),B13120430,2014年02月21日(18:30-20:20),教3-313
仙林,计算机学院,B0300012S,高级语言程序设计,B13120433,2014年02月22日(16:00-17:50),教2-302
仙林,理学院,B0600012S,高等数学B(上),B13120433,2014年02月21日(18:30-20:20),教3-313
仙林,理学院,B0600012S,高等数学B(上),B13120434,2014年02月21日(18:30-20:20),教3-313
仙林,计算机学院,B0300012S,高级语言程序设计,B13120435,2014年02月22日(16:00-17:50),教2-302
仙林,理学院,B0600012S,高等数学B(上),B13120435,2014年02月21日(18:30-20:20),教3-313
仙林,理学院,B0600012S,高等数学B(上),B13120437,2014年02月21日(18:30-20:20),教3-313
仙林,体育部,B1000011C,体育Ⅰ,B13120440,2014年02月23日10:00,仙林体育场（北田径场）
仙林,理学院,B0600011S,高等数学A(上),B13120502,2014年02月21日(18:30-20:20),教3-402
仙林,理学院,B0600011S,高等数学A(上),B13120503,2014年02月21日(18:30-20:20),教3-402
,通达学院,00X180006,经济法案例教程,B13120504,本课程考核方式为提交论文，具体要求请于2月15日前联系朱老师，联系电话18951801828,
仙林,理学院,B0600011S,高等数学A(上),B13120505,2014年02月21日(18:30-20:20),教3-402
,通达学院,00X180006,经济法案例教程,B13120507,本课程考核方式为提交论文，具体要求请于2月15日前联系朱老师，联系电话18951801828,
仙林,经济学院,B1401011C,经济统计学专业导论,B13120507,2014年02月15日(10:25-12:15),教2-101
仙林,理学院,B0600011S,高等数学A(上),B13120510,2014年02月21日(18:30-20:20),教3-402
仙林,理学院,B0600011S,高等数学A(上),B13120512,2014年02月21日(18:30-20:20),教3-402
仙林,理学院,B0600011S,高等数学A(上),B13120514,2014年02月21日(18:30-20:20),教3-402
仙林,理学院,B0600011S,高等数学A(上),B13120517,2014年02月21日(18:30-20:20),教3-402
仙林,理学院,B0600032S,线性代数,B13120517,2014年02月22日(13:30-15:20),教2-402
仙林,理学院,B0600011S,高等数学A(上),B13120519,2014年02月21日(18:30-20:20),教3-402
仙林,理学院,B0600011S,高等数学A(上),B13120520,2014年02月21日(18:30-20:20),教3-402
仙林,理学院,B0600011S,高等数学A(上),B13120522,2014年02月21日(18:30-20:20),教3-402
仙林,理学院,B0600011S,高等数学A(上),B13120524,2014年02月21日(18:30-20:20),教3-402
仙林,经济学院,B1401011C,经济统计学专业导论,B13120524,2014年02月15日(10:25-12:15),教2-101
仙林,计算机学院,B0300012S,高级语言程序设计,B13120526,2014年02月22日(16:00-17:50),教2-302
仙林,理学院,B0600011S,高等数学A(上),B13120526,2014年02月21日(18:30-20:20),教3-402
仙林,理学院,B0600032S,线性代数,B13120526,2014年02月22日(13:30-15:20),教2-402
仙林,外国语学院,B0800012S,大学英语Ⅰ,B13120526,2014年02月19日(18:30-20:30),教3-301
仙林,经济学院,B1401011C,经济统计学专业导论,B13120526,2014年02月15日(10:25-12:15),教2-101
仙林,理学院,B0600011S,高等数学A(上),B13120528,2014年02月21日(18:30-20:20),教3-402
仙林,理学院,B0600032S,线性代数,B13120528,2014年02月22日(13:30-15:20),教2-402
仙林,计算机学院,B0300012S,高级语言程序设计,B13120529,2014年02月22日(16:00-17:50),教2-302
仙林,理学院,B0600011S,高等数学A(上),B13120529,2014年02月21日(18:30-20:20),教3-402
仙林,理学院,B0600032S,线性代数,B13120529,2014年02月22日(13:30-15:20),教2-402
仙林,计算机学院,B0300012S,高级语言程序设计,B13120532,2014年02月22日(16:00-17:50),教2-302
仙林,计算机学院,B0300012S,高级语言程序设计,B13120534,2014年02月22日(16:00-17:50),教2-302
仙林,理学院,B0600011S,高等数学A(上),B13120534,2014年02月21日(18:30-20:20),教3-402
仙林,理学院,B0600011S,高等数学A(上),B13120538,2014年02月21日(18:30-20:20),教3-402
仙林,外国语学院,B0800012S,大学英语Ⅰ,B13120538,2014年02月19日(18:30-20:30),教3-301
仙林,计算机学院,B0300012S,高级语言程序设计,B13120601,2014年02月22日(16:00-17:50),教2-302
仙林,理学院,B0600011S,高等数学A(上),B13120605,2014年02月21日(18:30-20:20),教3-402
仙林,经济学院,B1401011C,经济统计学专业导论,B13120605,2014年02月15日(10:25-12:15),教2-101
仙林,理学院,B0600011S,高等数学A(上),B13120606,2014年02月21日(18:30-20:20),教3-308
仙林,理学院,B0600011S,高等数学A(上),B13120607,2014年02月21日(18:30-20:20),教3-308
仙林,理学院,B0600032S,线性代数,B13120607,2014年02月22日(13:30-15:20),教2-402
仙林,理学院,B0600011S,高等数学A(上),B13120608,2014年02月21日(18:30-20:20),教3-308
仙林,理学院,B0600011S,高等数学A(上),B13120609,2014年02月21日(18:30-20:20),教3-308
仙林,计算机学院,B0300012S,高级语言程序设计,B13120610,2014年02月22日(16:00-17:50),教2-302
仙林,理学院,B0600011S,高等数学A(上),B13120610,2014年02月21日(18:30-20:20),教3-308
仙林,计算机学院,B0300012S,高级语言程序设计,B13120611,2014年02月22日(16:00-17:50),教2-302
仙林,理学院,B0600011S,高等数学A(上),B13120611,2014年02月21日(18:30-20:20),教3-308
仙林,理学院,B0600011S,高等数学A(上),B13120612,2014年02月21日(18:30-20:20),教3-308
仙林,计算机学院,B0300012S,高级语言程序设计,B13120614,2014年02月22日(16:00-17:50),教2-302
仙林,理学院,B0600011S,高等数学A(上),B13120614,2014年02月21日(18:30-20:20),教3-308
仙林,经济学院,B1401011C,经济统计学专业导论,B13120614,2014年02月15日(10:25-12:15),教2-101
仙林,理学院,B0600011S,高等数学A(上),B13120617,2014年02月21日(18:30-20:20),教3-308
仙林,计算机学院,B0300012S,高级语言程序设计,B13120618,2014年02月22日(16:00-17:50),教2-302
仙林,理学院,B0600011S,高等数学A(上),B13120618,2014年02月21日(18:30-20:20),教3-308
仙林,经济学院,B1401011C,经济统计学专业导论,B13120618,2014年02月15日(10:25-12:15),教2-101
仙林,理学院,B0600011S,高等数学A(上),B13120621,2014年02月21日(18:30-20:20),教3-308
仙林,理学院,B0600011S,高等数学A(上),B13120622,2014年02月21日(18:30-20:20),教3-308
仙林,经济学院,B1401011C,经济统计学专业导论,B13120622,2014年02月15日(10:25-12:15),教2-101
仙林,理学院,B0600011S,高等数学A(上),B13120629,2014年02月21日(18:30-20:20),教3-308
仙林,理学院,B0600011S,高等数学A(上),B13120630,2014年02月21日(18:30-20:20),教3-308
仙林,理学院,B0600011S,高等数学A(上),B13120631,2014年02月21日(18:30-20:20),教3-308
仙林,体育部,B1000011C,体育Ⅰ,B13120632,2014年02月23日10:00,仙林体育场（北田径场）
仙林,理学院,B0600011S,高等数学A(上),B13120633,2014年02月21日(18:30-20:20),教3-308
仙林,计算机学院,B0300012S,高级语言程序设计,B13120634,2014年02月22日(16:00-17:50),教2-302
仙林,理学院,B0600011S,高等数学A(上),B13120634,2014年02月21日(18:30-20:20),教3-308
仙林,理学院,B0600032S,线性代数,B13120634,2014年02月22日(13:30-15:20),教2-402
仙林,体育部,B1000011C,体育Ⅰ,B13120636,2014年02月23日10:00,仙林体育场（北田径场）
仙林,体育部,B1000011C,体育Ⅰ,B13120637,2014年02月23日10:00,仙林体育场（北田径场）
仙林,理学院,B0600011S,高等数学A(上),B13120639,2014年02月21日(18:30-20:20),教3-308
仙林,教育科学与技术学院,B3500011S,大学生心理健康,B13130101,2014年02月16日(13:30-15:20),教2-101
仙林,教育科学与技术学院,B3500011S,大学生心理健康,B13130105,2014年02月16日(13:30-15:20),教2-101
仙林,教育科学与技术学院,B3500011S,大学生心理健康,B13130107,2014年02月16日(13:30-15:20),教2-101
仙林,教育科学与技术学院,B3500011S,大学生心理健康,B13130112,2014年02月16日(13:30-15:20),教2-101
仙林,体育部,B1000011C,体育Ⅰ,B13130130,2014年02月23日10:00,仙林体育场（北田径场）
仙林,外国语学院,B0800022S,大学英语Ⅱ,B13130131,2014年02月19日(18:30-20:30),教3-302
仙林,体育部,B1000011C,体育Ⅰ,B13130131,2014年02月23日10:00,仙林体育场（北田径场）
仙林,计算机学院,B0300012S,高级语言程序设计,B13130218,2014年02月22日(16:00-17:50),教2-302
仙林,计算机学院,B0300012S,高级语言程序设计,B13130221,2014年02月22日(16:00-17:50),教2-302
仙林,计算机学院,B0300012S,高级语言程序设计,B13130224,2014年02月22日(16:00-17:50),教2-302
仙林,计算机学院,B0300012S,高级语言程序设计,B13130225,2014年02月22日(16:00-17:50),教2-302
仙林,计算机学院,B0300012S,高级语言程序设计,B13130226,2014年02月22日(16:00-17:50),教2-302
仙林,教育科学与技术学院,B3500011S,大学生心理健康,B13130228,2014年02月16日(13:30-15:20),教2-101
仙林,理学院,B0600012S,高等数学B(上),B13130312,2014年02月21日(18:30-20:20),教3-313
仙林,理学院,B0600012S,高等数学B(上),B13130317,2014年02月21日(18:30-20:20),教3-313
仙林,理学院,B0600012S,高等数学B(上),B13130321,2014年02月21日(18:30-20:20),教3-313
仙林,人文与社会科学学院,B0905011S,社会学,B13130322,2014年02月15日(13:30-15:20),教2-101
仙林,理学院,B0600012S,高等数学B(上),B13130323,2014年02月21日(18:30-20:20),教3-313
仙林,外国语学院,B0800012S,大学英语Ⅰ,B13130323,2014年02月19日(18:30-20:30),教3-301
仙林,理学院,B0600012S,高等数学B(上),B13130326,2014年02月21日(18:30-20:20),教3-313
仙林,理学院,B0600012S,高等数学B(上),B13130330,2014年02月21日(18:30-20:20),教3-313
仙林,理学院,B0600012S,高等数学B(上),B13130401,2014年02月21日(18:30-20:20),教3-313
仙林,理学院,B0600012S,高等数学B(上),B13130402,2014年02月21日(18:30-20:20),教3-313
仙林,理学院,B0600012S,高等数学B(上),B13130407,2014年02月21日(18:30-20:20),教3-313
仙林,理学院,B0600012S,高等数学B(上),B13130408,2014年02月21日(18:30-20:20),教3-313
仙林,理学院,B0600012S,高等数学B(上),B13130413,2014年02月21日(18:30-20:20),教3-313
仙林,理学院,B0600012S,高等数学B(上),B13130426,2014年02月21日(18:30-20:20),教3-313
仙林,理学院,B0600012S,高等数学B(上),B13130432,2014年02月21日(18:30-20:20),教3-313
仙林,外国语学院,B0800012S,大学英语Ⅰ,B13130432,2014年02月19日(18:30-20:30),教3-301
仙林,体育部,B1000011C,体育Ⅰ,B13130432,2014年02月23日10:00,仙林体育场（北田径场）
仙林,理学院,B0600012S,高等数学B(上),B13130501,2014年02月21日(18:30-20:20),教3-313
仙林,理学院,B0600012S,高等数学B(上),B13130504,2014年02月21日(18:30-20:20),教3-313
仙林,理学院,B0600012S,高等数学B(上),B13130512,2014年02月21日(18:30-20:20),教3-313
仙林,理学院,B0600012S,高等数学B(上),B13130523,2014年02月21日(18:30-20:20),教3-313
仙林,理学院,B0600012S,高等数学B(上),B13130525,2014年02月21日(18:30-20:20),教3-313
仙林,外国语学院,B0800022S,大学英语Ⅱ,B13130525,2014年02月19日(18:30-20:30),教3-302
仙林,体育部,B1000011C,体育Ⅰ,B13130525,2014年02月23日10:00,仙林体育场（北田径场）
仙林,理学院,B0600012S,高等数学B(上),B13130526,2014年02月21日(18:30-20:20),教3-313
仙林,理学院,B0600012S,高等数学B(上),B13130529,2014年02月21日(18:30-20:20),教3-313
仙林,外国语学院,B0800012S,大学英语Ⅰ,B13130529,2014年02月19日(18:30-20:30),教3-301
仙林,理学院,B0600012S,高等数学B(上),B13130602,2014年02月21日(18:30-20:20),教3-313
仙林,理学院,B0600012S,高等数学B(上),B13130603,2014年02月21日(18:30-20:20),教3-313
仙林,理学院,B0600012S,高等数学B(上),B13130605,2014年02月21日(18:30-20:20),教3-313
仙林,理学院,B0600012S,高等数学B(上),B13130619,2014年02月21日(18:30-20:20),教3-313
仙林,理学院,B0600012S,高等数学B(上),B13130621,2014年02月21日(18:30-20:20),教3-313
仙林,理学院,B0600012S,高等数学B(上),B13130622,2014年02月21日(18:30-20:20),教3-313
仙林,理学院,B0600012S,高等数学B(上),B13130623,2014年02月21日(18:30-20:20),教3-313
仙林,理学院,B0600012S,高等数学B(上),B13130624,2014年02月21日(18:30-20:20),教3-313
仙林,理学院,B0600012S,高等数学B(上),B13130625,2014年02月21日(18:30-20:20),教3-313
仙林,理学院,B0600012S,高等数学B(上),B13130626,2014年02月21日(18:30-20:20),教3-313
仙林,理学院,B0600012S,高等数学B(上),B13130628,2014年02月21日(18:30-20:20),教3-313
仙林,理学院,B0600012S,高等数学B(上),B13130630,2014年02月21日(18:30-20:20),教3-313
仙林,理学院,B0600012S,高等数学B(上),B13130734,2014年02月21日(18:30-20:20),教3-313
仙林,教育科学与技术学院,B3500011S,大学生心理健康,B13130734,2014年02月16日(13:30-15:20),教2-101
仙林,理学院,B0600012S,高等数学B(上),B13130735,2014年02月21日(18:30-20:20),教3-313
仙林,理学院,B0600012S,高等数学B(上),B13130737,2014年02月21日(18:30-20:20),教3-313
仙林,理学院,B0600012S,高等数学B(上),B13130738,2014年02月21日(18:30-20:20),教3-313
仙林,教育科学与技术学院,B3500011S,大学生心理健康,B13130738,2014年02月16日(13:30-15:20),教2-101
仙林,理学院,B0600012S,高等数学B(上),B13130801,2014年02月21日(18:30-20:20),教3-313
仙林,理学院,B0600012S,高等数学B(上),B13130803,2014年02月21日(18:30-20:20),教3-313
仙林,理学院,B0600012S,高等数学B(上),B13130810,2014年02月21日(18:30-20:20),教3-313
仙林,理学院,B0600012S,高等数学B(上),B13130815,2014年02月21日(18:30-20:20),教3-313
仙林,教育科学与技术学院,B3500011S,大学生心理健康,B13130815,2014年02月16日(13:30-15:20),教2-101
仙林,教育科学与技术学院,B3500011S,大学生心理健康,B13130823,2014年02月16日(13:30-15:20),教2-101
仙林,理学院,B0600012S,高等数学B(上),B13130828,2014年02月21日(18:30-20:20),教3-313
仙林,理学院,B0600012S,高等数学B(上),B13130834,2014年02月21日(18:30-20:20),教3-313
仙林,理学院,B0600012S,高等数学B(上),B13130835,2014年02月21日(18:30-20:20),教3-313
仙林,理学院,B0600012S,高等数学B(上),B13130836,2014年02月21日(18:30-20:20),教3-313
仙林,理学院,B0600012S,高等数学B(上),B13130837,2014年02月21日(18:30-20:20),教3-313
仙林,教育科学与技术学院,B3500011S,大学生心理健康,B13130837,2014年02月16日(13:30-15:20),教2-101
仙林,理学院,B0600012S,高等数学B(上),B13130838,2014年02月21日(18:30-20:20),教3-313
仙林,教育科学与技术学院,B3500011S,大学生心理健康,B13130838,2014年02月16日(13:30-15:20),教2-101
仙林,理学院,B0600012S,高等数学B(上),B13130839,2014年02月21日(18:30-20:20),教3-313
仙林,教育科学与技术学院,B3500011S,大学生心理健康,B13130839,2014年02月16日(13:30-15:20),教2-101
仙林,理学院,B0600081S,文科数学,B13140101,2014年02月21日(18:30-20:20),教3-410
